time,average_burnup,average_centerline_fuel_temperature,average_fission_rate,average_interior_clad_temperature,clad_inner_vol,disp_y_3023,fission_gas_generated,fission_gas_released,fission_gas_released_percentage,flux_from_clad,flux_from_fuel,initial_moles,maximum_clad_elongation,maximum_fuel_elongation,pellet_volume,plenum_pressure,plenum_temperature,plenum_volume,rod_ave_lin_pow
82800,2.5870799562273e-05,1356.7567145905,1.4490333818653e+19,634.54892765502,0.00021829450470607,0.0049288476282601,5.809322066629e-05,0,0,-89829.521490676,88554.656192606,0.02702175888503,0.0049288476282601,0.028137003942213,-0.00019924976646728,8465833.7533306,717.63801849995,1.9044738238799e-05,89624.560794887
84400,2.6880297656387e-05,1372.9946330584,1.4770303657324e+19,635.72807267718,0.00021829859531207,0.0049491325690775,6.0359988290152e-05,0,0,-91562.258262451,90247.58404984,0.02702175888503,0.0049491325690775,0.028436505002584,-0.00019932778658902,8517975.1484221,719.25503135491,1.8970808723056e-05,91356.209916342
86400,2.8169339736431e-05,1393.2443766428,1.5120263143203e+19,637.14578929173,0.00021830341891122,0.0049734385715152,6.3254447148829e-05,0,0,-93728.065457017,92362.77394431,0.02702175888503,0.0049734385715152,0.028806301923267,-0.00019942464273602,8582353.9186635,721.17547992682,1.8878776175197e-05,93520.75392274
88000,2.9212425551155e-05,1392.0429841816,1.511400852195e+19,637.2132236512,0.00021830236119387,0.0049761749778366,6.5596640417785e-05,0,0,-93693.922732373,92336.687966569,0.02702175888503,0.0049761749778366,0.02878846370468,-0.00019943433753878,8589774.931166,721.38796286525,1.8868023655098e-05,93482.068293431
91200,3.129809661905e-05,1391.923185604,1.5113145967699e+19,637.21624673383,0.00021829917453868,0.0049780906196714,7.0279924246776e-05,0,0,-93690.448384018,92332.427999869,0.02702175888503,0.0049780906196714,0.028769102784114,-0.00019943191251734,8589810.4422024,721.36182522018,1.8867262021336e-05,93476.733285495
97600,3.5469113376712e-05,1391.7133437733,1.5111420958848e+19,637.2215636021,0.00021829330432787,0.0049819450954243,7.964569008979e-05,7.1188882891183e-12,8.9381965064182e-06,-93683.368854407,92324.079252567,0.02702175888503,0.0049819450954243,0.028731151531728,-0.00019942717232955,8589756.6793801,721.3141056076,1.8866131998323e-05,93466.063885977
110400,4.3809845379518e-05,1391.3500967278,1.510797133926e+19,637.22945135601,0.00021828299649596,0.004989647650869,9.837401482444e-05,1.0535762556654e-10,0.00010709904008144,-93668.204455158,92307.292000259,0.02702175888503,0.004989647650869,0.028657373114179,-0.00019941798265907,8589314.9157741,721.23425765712,1.8865013836889e-05,93444.72754933
136000,6.0486103335064e-05,1390.7531532049,1.510107368863e+19,637.23791354439,0.00021826589110105,0.0050047910805626,0.00013581783895067,5.8475988880178e-10,0.00043054718976508,-93635.582053445,92273.47089015,0.02702175888503,0.0050047910805626,0.028515444098942,-0.00019940042239608,8587630.3992335,721.11018486581,1.8865468704971e-05,93402.064701394
187200,9.3817795045892e-05,1389.7484810097,1.508728471042e+19,637.23858762986,0.00021823904596672,0.0050338666761613,0.00021065420544356,2.9087095277373e-09,0.0013807982240908,-93565.847481207,92205.268256005,0.02702175888503,0.0050338666761613,0.028244089496832,-0.0001993682676104,8582869.9249969,720.91322466504,1.8870778356322e-05,93316.778114393
289600,0.00016039788166649,1388.3219523683,1.5059731799754e+19,637.20958433346,0.0002181987222708,0.0050882586681451,0.00036012196691638,1.1087592205977e-08,0.0030788436209313,-93418.705006734,92066.119282589,0.02702175888503,0.0050882586681451,0.027744206328823,-0.00019930643893881,8570354.8512918,720.6821586468,1.8892283331998e-05,93146.359851574
494400,0.00029322486770348,1386.5106135228,1.5004724230938e+19,637.0727914769,0.00021813982431949,0.0051876251060983,0.00065823882642645,3.4196279147449e-08,0.0051951173000687,-93057.792945648,91779.99683581,0.02702175888503,0.0051876251060983,0.026867898830597,-0.00019918808599863,8541253.3217848,720.49471397956,1.8951738320863e-05,92806.131030264
904000,0.00055754609096057,1383.4882657107,1.4895087288613e+19,636.78366269182,0.00021805577075042,0.0053683401869668,0.001251207340545,1.3587829339293e-07,0.010859774314762,-92426.210425244,91185.135247954,0.02702175888503,0.0053683401869668,0.025455555375399,-0.00019898538124953,8486307.8277313,720.33887833513,1.9070389500882e-05,92128.012573795
1417786,0.00088658767297516,1378.5738277873,1.4758359546559e+19,636.36328901628,0.00021797666384012,0.0055759736085919,0.0019888748965988,5.121510831956e-07,0.025750794284317,-91621.136887,90406.526146121,0.02702175888503,0.0055759736085919,0.024180415604005,-0.00019879615938329,8431836.0495161,719.83778928318,1.9180504456825e-05,91282.334069531
1827386,0.001147585518871,1377.8898892427,1.4727203438199e+19,636.40027349753,0.00021792584847221,0.0057392612419879,0.0025736280967851,1.3840228893537e-06,0.053777112982352,-91453.185628529,90235.467751566,0.02702175888503,0.0057392612419879,0.023570637450811,-0.00019871401573469,8416876.5262457,719.71110587961,1.9211832737514e-05,91089.629569916
2646586,0.0016685142320318,1376.1762886521,1.4675061618297e+19,636.32499748296,0.00021784209271735,0.0060489881093602,0.0037398305934711,1.4061808617022e-05,0.37600121892075,-91168.316290389,89925.771124962,0.02702175888503,0.0060489881093602,0.02279750318556,-0.00019861524960325,8404215.9437837,718.85274790876,1.9226843114109e-05,90767.125770741
2754647,0.0017371323165046,1375.9602611681,1.4668344340223e+19,636.31354703583,0.00021783174516775,0.0060885261978488,0.0038933568777669,1.4901790855937e-05,0.38274916283771,-91131.348328448,89885.868674464,0.02702175888503,0.0060885261978488,0.022708869455742,-0.00019860385434062,8402574.1602273,718.72915216894,1.9227890827131e-05,90725.578550044
3573847,0.0022567244173188,1374.3199052352,1.4626259023761e+19,636.41601042045,0.00021776440422711,0.0063865721879652,0.0050552891138331,3.5303861804006e-05,0.69835495080592,-90897.547984312,89628.166127233,0.02702175888503,0.0063865721879652,0.022297486154368,-0.00019856155629838,8413277.383766,718.16545463319,1.9202847928724e-05,90465.275505889
4573847,0.0028898855198467,1372.2928713314,1.4588367204595e+19,636.34227565005,0.00021769305925336,0.0067334921271809,0.0064697911246834,5.7304997746117e-05,0.88573180558314,-90633.10836011,89374.888636186,0.02702175888503,0.0067334921271809,0.022143584937378,-0.00019855424378085,8431055.235156,716.70040862711,1.9138815472506e-05,90230.909776778
5439408,0.003437140587939,1370.0705439017,1.4556666566544e+19,636.29547958673,0.00021763809845785,0.0070248481949244,0.007691212392275,7.7906995651285e-05,1.0129351742975,-90453.966033366,89157.376785671,0.02702175888503,0.0070248481949244,0.022182453967216,-0.00019857630833827,8454527.8816973,715.25914121404,1.9061790119584e-05,90034.837291644
6439408,0.0040678923600254,1365.9571220641,1.4494055218709e+19,636.24351349599,0.00021758124703736,0.0073536044743723,0.0090977785437875,0.00010532728003113,1.1577252570415,-90079.411047732,88756.456608617,0.02702175888503,0.0073536044743723,0.022290552119189,-0.00019861533116366,8488931.9431517,713.83532204862,1.8965915873704e-05,89647.578128349
7439408,0.004696694188083,1362.5418760392,1.4441813123123e+19,636.10194524135,0.00021752827971602,0.0076719711111871,0.010498783767517,0.00012676708880243,1.2074454680613,-89768.619946849,88409.860948265,0.02702175888503,0.0076719711111871,0.022528016042919,-0.00019866016376883,8518162.3116899,712.03690231463,1.8868115947195e-05,89324.454111303
8144271,0.0051388709082296,1360.1049377725,1.4405561373668e+19,635.99533700872,0.00021749283481439,0.0078918940717895,0.011483280414679,0.0001416684096968,1.2336928523988,-89551.998399669,88170.279158443,0.02702175888503,0.0078918940717895,0.022727342276455,-0.00019869718559954,8540052.9242904,710.73489252197,1.8795649214848e-05,89100.232422304
9144271,0.0057644636626573,1356.0023886955,1.4343712529711e+19,635.85141768635,0.00021744584065376,0.0081994284460119,0.01287525118401,0.0001677677097521,1.3030247515516,-89176.461815183,87776.713295769,0.02702175888503,0.0081994284460119,0.022999890303736,-0.00019875877809857,8578569.2072187,709.13441365539,1.8687062555195e-05,88717.68944264
10144271,0.006387982430128,1352.5018035669,1.4289448767221e+19,635.66770356118,0.00021740064403083,0.008499913606586,0.01426160005991,0.00018764395632976,1.3157286387327,-88848.790161725,87422.482531082,0.02702175888503,0.008499913606586,0.023339472201208,-0.00019881741937245,8610224.1432342,707.27911335577,1.8583224658379e-05,88382.061158215
10871826,0.006840425974832,1349.9831718558,1.4250388800094e+19,635.53110920068,0.00021736881039856,0.0087150886390798,0.015266957651213,0.00020172877689521,1.3213423493002,-88612.469752992,87168.578617914,0.02702175888503,0.0087150886390798,0.023597088209211,-0.00019886180707341,8633590.0378158,705.92420240085,1.8507003325152e-05,88140.470285143
11871826,0.0074602364142451,1345.4915496371,1.4178990341914e+19,635.30667856344,0.00021732685733454,0.0090066888729187,0.016643439884779,0.00022526072224099,1.3534505114354,-88175.0232929,86720.704686323,0.02702175888503,0.0090066888729187,0.023915498924244,-0.00019892715060218,8670393.1190711,704.21455152594,1.839970673236e-05,87698.86172485
12871826,0.0080774559924935,1341.4884717239,1.4113711742012e+19,635.05635232557,0.00021728584648629,0.0092926157505078,0.018013304543573,0.00024332419960125,1.3508026748377,-87776.835922565,86304.380360699,0.02702175888503,0.0092926157505078,0.024273575361462,-0.00019898667266273,8700277.8845864,702.31523637585,1.829917382356e-05,87295.105267702
13629456,0.008543445095404,1338.498691602,1.4064601224156e+19,634.86461138007,0.00021725547128789,0.0095061927016371,0.019046959011983,0.00025656838526047,1.3470306997514,-87476.961236062,85992.071704481,0.02702175888503,0.0095061927016371,0.024547552380005,-0.00019903207704255,8722874.4079232,700.88289955176,1.8223394245335e-05,86991.350457886
14629456,0.0091563382878346,1334.5864507625,1.4000175282537e+19,634.6422509308,0.00021721685247284,0.0097856492966153,0.020405788061942,0.00027741463712599,1.359489946107,-87081.27680482,85588.751461519,0.02702175888503,0.0097856492966153,0.02489355114957,-0.00019909904369423,8759282.6072105,699.19613716736,1.8117808778609e-05,86592.867800844
15629456,0.0097668719020851,1331.0477758843,1.3940942606925e+19,634.40567245419,0.00021717880985911,0.010060660221602,0.021758629858757,0.0002939970619669,1.351174517308,-86719.121873298,85212.465127247,0.02702175888503,0.010060660221602,0.025265481569056,-0.00019916036619469,8789890.6723431,697.36771073455,1.8018443664416e-05,86226.506155707
16415442,0.010245168593576,1328.3013126606,1.3894669590888e+19,634.21830385947,0.00021714942128171,0.010274207971325,0.022817929493754,0.00030675254863872,1.3443487443622,-86435.998785958,84919.150889935,0.02702175888503,0.010274207971325,0.025558155805572,-0.00019920852539413,8813911.934163,695.93898494172,1.7940895887579e-05,85940.301656153
17415442,0.010851619327884,1324.6691287622,1.3833030911068e+19,633.98847751893,0.00021711307948115,0.010543569668791,0.024160438133423,0.00032594036391945,1.3490664453992,-86056.61892184,84534.297171205,0.02702175888503,0.010543569668791,0.025914336217428,-0.00019927505863958,8849694.2414062,694.27007602178,1.7838020841575e-05,85559.058568451
18415442,0.011455761899315,1321.319568106,1.3775289272104e+19,633.78388513301,0.00021707723279568,0.010809653626723,0.02549716666488,0.00034158563045572,1.3397003476713,-85765.552869925,84169.410654063,0.02702175888503,0.010809653626723,0.026287544458737,-0.00019933611618646,8880620.9881492,692.5153696957,1.7741116609215e-05,85201.919174941
19230373,0.01194645540714,1318.6086238684,1.3728479378371e+19,633.58743515946,0.00021704835427587,0.011023770993389,0.026582382893812,0.00035415828528598,1.3323045067131,-85478.273003281,83874.086753343,0.02702175888503,0.011023770993389,0.026590479352185,-0.00019938559069974,8905526.7488386,691.0729580096,1.7662763576135e-05,84912.394018436
20230373,0.012546575571092,1315.3637983125,1.36719797991e+19,633.38105147161,0.00021701393259953,0.011285016958268,0.02790904729478,0.00037232157102414,1.3340533164447,-85131.371073506,83521.7913554,0.02702175888503,0.011285016958268,0.026952607537095,-0.00019945270869329,8942107.7702562,689.465059607,1.7561223906246e-05,84562.936922374
21230373,0.013144584071447,1312.372565343,1.3619712352156e+19,633.15885302434,0.00021697975119932,0.011542904374617,0.029230445457663,0.00038736043044587,1.3251950984015,-84810.371758095,83191.751777491,0.02702175888503,0.011542904374617,0.027327703409344,-0.00019951397856607,8973545.1372611,687.75076429428,1.746577263325e-05,84239.656103938
22072371,0.013646544071924,1309.8790598116,1.3575917051513e+19,632.97097234562,0.00021695134197308,0.011757946128736,0.030339143828014,0.00039997697833761,1.3183528863075,-84541.237518093,82915.580954341,0.02702175888503,0.011757946128736,0.027642004432735,-0.00019956525114754,9000027.7755887,686.31763730486,1.738609082554e-05,83968.776589766
23072371,0.014240973460072,1307.2977958852,1.353053390379e+19,632.78482050121,0.00021691848277572,0.012012163987715,0.03165157305725,0.00041711093105629,1.3178205402362,-84262.728733524,82631.28314567,0.02702175888503,0.012012163987715,0.028014542549314,-0.00019963275500247,9037492.5314692,684.76839968452,1.728572777325e-05,83688.076039103
24072371,0.014833709469631,1304.8722359396,1.348759582947e+19,632.6013605533,0.00021688588764268,0.012263906143337,0.032959725985115,0.00043176769864958,1.3099857045067,-83998.883711596,82358.951649498,0.02702175888503,0.012263906143337,0.02839532781561,-0.00019969511759586,9070640.3969565,683.13958197355,1.7190770046818e-05,83422.498578956
24936904,0.015344831859841,1302.7942157866,1.3450659556222e+19,632.44190195975,0.00021685804197341,0.012479723475266,0.034087323931079,0.00044457820298357,1.3042332213654,-83771.738232634,82124.975048821,0.02702175888503,0.012479723475266,0.028722989627864,-0.00019974874047362,9099408.9653677,681.74039417099,1.7109301499797e-05,83194.043023089
25936904,0.015934758710246,1301.0046430909,1.3419444876924e+19,632.29879575286,0.00021682665882048,0.012728624046033,0.035388309829558,0.00046143849422237,1.3039291688267,-83580.540558563,81927.292058028,0.02702175888503,0.012728624046033,0.029107650584088,-0.0001998185893551,9139436.956581,680.27030657812,1.7008069465377e-05,83000.976254753
26936904,0.016523564938081,1299.3277553848,1.3389617035238e+19,632.17389358266,0.00021679554197652,0.012975826244954,0.036686340195833,0.0004760455096565,1.2976097019091,-83397.297010592,81735.175023129,0.02702175888503,0.012975826244954,0.029499294177151,-0.00019988318184996,9175321.8812281,678.73745772628,1.6912360126559e-05,82816.487253739
27816661,0.017040675125265,1297.8644276214,1.3363533299419e+19,632.06374603635,0.00021676847113296,0.013191817366424,0.037825909902862,0.00048924533461287,1.2934132605647,-83236.832608454,81567.387714066,0.02702175888503,0.013191817366424,0.029842568307677,-0.00019993980496344,9207142.2252869,677.39566482208,1.6828666169526e-05,82655.156024526
28816661,0.0176275706297,1296.5511519667,1.3340261678717e+19,631.97337207799,0.00021673847229696,0.013436875437276,0.039118843497106,0.00050656912595515,1.2949491361948,-83093.765597228,81418.245268179,0.02702175888503,0.013436875437276,0.030234898391935,-0.00020001137170724,9249804.2358832,676.00153899652,1.6727100589726e-05,82511.218085584
29816661,0.018213690988991,1295.3571484656,1.3319198082017e+19,631.88848876137,0.00021670863251076,0.013680280298503,0.040409630486643,0.00052172411714205,1.2910885619568,-82963.997042805,81279.599591688,0.02702175888503,0.013680280298503,0.030633521890646,-0.00020007748204683,9288051.702596,674.53170581717,1.6631150463936e-05,82380.937056413
30706657,0.018734730383454,1294.3032167045,1.330058994514e+19,631.81297764759,0.00021668235994185,0.013895667562714,0.041556716230944,0.00053568477762178,1.2890450117493,-82849.073991029,81157.155072529,0.02702175888503,0.013895667562714,0.030987146951547,-0.00020013611762887,9322409.1809115,673.22916556886,1.6546242312977e-05,82265.843359075
31706657,0.019319514329147,1293.2334984819,1.3281359209045e+19,631.75113706419,0.00021665354860052,0.01413729643573,0.042843750343139,0.00055423920955093,1.2936290710127,-82729.811491466,81032.479148087,0.02702175888503,0.01413729643573,0.03138260995297,-0.00020020826890156,9367142.788888,671.8796287178,1.6445279698958e-05,82146.898806257
32706657,0.019903693178543,1292.2858148198,1.3264842396341e+19,631.68669244059,0.00021662483456896,0.014377307721123,0.044129053644908,0.00057078053065441,1.293434786178,-82627.111045557,80921.616778957,0.02702175888503,0.014377307721123,0.031783408701347,-0.00020027486386705,9407321.2046539,670.44875584945,1.6349970701915e-05,82044.740215373
33604381,0.020427665939348,1291.4398572482,1.3250140783611e+19,631.62889256873,0.00021659933319696,0.014591688556432,0.045281544337369,0.00058622898182327,1.2946311580179,-82535.308158791,80822.990151145,0.02702175888503,0.014591688556432,0.032141880451641,-0.00020033445154942,9443762.4313079,669.16853926395,1.6264881647545e-05,81953.808867592
34604381,0.021011213632518,1291.3850939847,1.3252163922992e+19,631.58762754424,0.00021657158050357,0.014830309143274,0.046564722256766,0.00060597168190488,1.3013535838643,-82547.343696863,80826.960241633,0.02702175888503,0.014830309143274,0.03255403155325,-0.00020041056927229,9492438.4927447,667.84460347868,1.6161011231284e-05,81966.322242419
35604381,0.02159497051284,1291.3225659119,1.3252229849401e+19,631.60352133232,0.00021654414378444,0.015068938707241,0.047848001323709,0.00062321294102211,1.3024847930551,-82545.973510665,80816.438050371,0.02702175888503,0.015068938707241,0.032971993479066,-0.00020048051858738,9536695.1551083,666.49918143005,1.6063625197053e-05,81966.730005658
36566112,0.022156553282439,1291.2575313016,1.3252404923827e+19,631.61872926489,0.00021651805269577,0.015297620063991,0.049082181806172,0.00064099507892382,1.3059628878258,-82544.671502747,80807.056590975,0.02702175888503,0.015297620063991,0.033372745231814,-0.00020054778261142,9579966.5107713,665.20445148706,1.5970270084353e-05,81967.812863287
36566472,0.02215676310416,1283.6661813125,1.3194666916684e+19,630.70835329594,0.0002165134803053,0.015279416118938,0.049082642787496,0.00065857372439257,1.3417650048794,-82192.758334781,80418.86028791,0.02702175888503,0.015279416118938,0.033098290066301,-0.00020056421687511,9545306.5180572,661.50558471485,1.5949263430194e-05,81610.695933056
36647821.625,0.022204011612234,1281.5104311998,1.3155924063947e+19,630.51142734689,0.00021650958168984,0.015257220589163,0.049186431267094,0.00066581969282186,1.3536653822399,-81941.264797236,80175.593280893,0.02702175888503,0.015257220589163,0.03309356760079,-0.00020056289395741,9547099.052528,661.3498379621,1.5946687732423e-05,81371.066452882
36729171.25,0.022251123752619,1279.4439190353,1.3118353971587e+19,630.3168304891,0.00021650636641943,0.015258729033917,0.049289919168821,0.00067001315591469,1.3593310096936,-81707.993503998,79947.927185552,0.02702175888503,0.015258729033917,0.0330876700421,-0.00020056171932417,9545593.4880626,661.06080497181,1.594464709526e-05,81138.690645056
36891870.5,0.022344946993101,1275.3176410805,1.3043221454894e+19,629.9271903467,0.00021650000698521,0.015260818282472,0.049496007156708,0.00067827301344305,1.3703590499645,-81241.12802843,79492.691256188,0.02702175888503,0.015260818282472,0.033074805258324,-0.00020055919280913,9542414.20451,660.48476289184,1.5940814176088e-05,80673.986457131
37217269,0.022530989312917,1267.0733065107,1.2892986823135e+19,629.14726816902,0.00021648754002149,0.015262421423049,0.049904632470001,0.00069337122074739,1.3893925001135,-80308.091220354,78582.44815915,0.02702175888503,0.015262421423049,0.033046493803073,-0.0002005537240138,9535185.8934404,659.33533296391,1.5933816007695e-05,79744.766119203
37868066,0.022899188661867,1260.6520861061,1.2769248558294e+19,628.55372499402,0.00021647169093952,0.01540204033895,0.05071325020318,0.0007131924103023,1.406323608613,-79535.734734812,77831.307084814,0.02702175888503,0.01540204033895,0.03318281006284,-0.0002005760728796,9547896.585283,658.16082250652,1.5895618059916e-05,78979.429186415
37874142,0.022902609808431,1260.5924042456,1.2768125968146e+19,628.54787842778,0.0002164715669258,0.015403484670643,0.050720762923923,0.00071324295519931,1.4062149582985,-79528.642109806,77824.455558081,0.02702175888503,0.015403484670643,0.033184208899841,-0.00020057630436705,9547947.3474794,658.1484025816,1.5895262558752e-05,78972.485823325
38524939,0.023268376275117,1258.525349757,1.27205947614e+19,628.36757173231,0.00021646136322552,0.015609796780188,0.051523913205713,0.00072491412754307,1.4069469542206,-79227.044375638,77533.528830586,0.02702175888503,0.015609796780188,0.03340691121993,-0.00020061357051672,9570317.1747723,657.44360624139,1.5847792708797e-05,78678.499253934
39196531,0.023644527004999,1256.7345597468,1.2676095872666e+19,628.14146107747,0.00021645601546342,0.015830747293676,0.052349734120705,0.00073382354527846,1.4017712937881,-78941.788782525,77257.608795785,0.02702175888503,0.015830747293676,0.033643133019301,-0.00020065310229876,9588819.4745141,656.63837521023,1.5802913164654e-05,78403.26795778
39216868.40625,0.023655894036168,1256.1977034377,1.2666085503119e+19,628.21390702705,0.00021645498257057,0.015812113418004,0.052374688271417,0.00074104119261127,1.4148842066058,-78881.776060288,77203.99423942,0.02702175888503,0.015812113418004,0.033638771638578,-0.00020065186737641,9594384.2142073,656.85703468938,1.5803115194157e-05,78341.352546768
39237205.8125,0.023667256030213,1256.1726018456,1.2665296229074e+19,628.20996128602,0.00021645485906408,0.015819381439771,0.052399631787846,0.00074106808405029,1.414262006746,-78876.57210005,77199.002139487,0.02702175888503,0.015819381439771,0.03364657907931,-0.00020065318023018,9594944.7841032,656.83507072149,1.5801678833895e-05,78336.470786245
39277880.625,0.023689978062214,1256.123172632,1.2663717766803e+19,628.2020349976,0.00021645462787801,0.015833991096795,0.052449514157738,0.00074112178392588,1.4130193498018,-78866.10185632,77189.019337114,0.02702175888503,0.015833991096795,0.033662213488273,-0.00020065580971106,9596060.7434205,656.79127046976,1.5798818166947e-05,78326.707795997
39359230.25,0.023735414301858,1256.02634916,1.2660561185103e+19,628.18627700488,0.00021645421196523,0.015863210729709,0.052549260247352,0.00074124648151994,1.4105745314603,-78845.320427909,77169.055084712,0.02702175888503,0.015863210729709,0.033693549498465,-0.00020066107731519,9598289.9546422,656.70456558783,1.5793134650045e-05,78307.183936024
39521929.5,0.023826255483717,1255.8464870725,1.2654249389644e+19,628.15477932519,0.00021645351506807,0.01592145945386,0.052748677839376,0.00074211963017083,1.4068971215367,-78803.773254538,77129.190761777,0.02702175888503,0.01592145945386,0.033755773407278,-0.00020067152940847,9602914.6334608,656.5365161957,1.5781985659599e-05,78268.144676957
39847328,0.024007812657722,1255.5349417098,1.2641631243355e+19,628.09175481425,0.00021645255633203,0.016037159819427,0.053147214781934,0.00074556357644548,1.4028271838977,-78720.568178944,77049.669406291,0.02702175888503,0.016037159819427,0.033878974464768,-0.00020069219420334,9612632.8162504,656.21907595958,1.5760362128689e-05,78190.099834558
40498125,0.024370426246873,1255.0205702544,1.261641651707e+19,627.96571681263,0.00021645276756487,0.016270410317104,0.053943096552208,0.00075416992030449,1.3980842193117,-78553.860708451,76890.8858987,0.02702175888503,0.016270410317104,0.034126415224409,-0.00020073362655021,9632168.290357,655.62965739931,1.5719141014665e-05,78034.143540027
41498125,0.02492630892621,1254.4084647278,1.2577744220022e+19,627.7715539724,0.00021645858106408,0.016636682934188,0.055162937283551,0.00076813260765999,1.392479526084,-78296.018537191,76647.234690945,0.02702175888503,0.016636682934188,0.03451300965148,-0.00020079824391665,9661029.6782582,654.8049924939,1.5660337147432e-05,77794.95045578
41679735.5,0.0250270939116,1254.2228688803,1.2570746277932e+19,627.73519964808,0.0002164890438591,0.016705806672549,0.055384071583698,0.00076857898009815,1.3877256729611,-78242.263053972,76602.934119074,0.02702175888503,0.016705806672549,0.034585196890376,-0.00020080958437645,9646795.848654,654.62812085189,1.5679459482655e-05,77751.66729239
41861346,0.025127826902396,1254.1280166966,1.2563752279689e+19,627.69983222694,0.00021649113138942,0.016774630177593,0.055605082850698,0.00077060362564747,1.3858510519921,-78195.078455957,76558.78408626,0.02702175888503,0.016774630177593,0.034656738849613,-0.00020082157672297,9651503.1151311,654.48613752962,1.5669554666445e-05,77708.408522194
41952151.25,0.025178153658622,1253.419859103,1.2550796019834e+19,627.74145907532,0.00021647500174271,0.016764404979655,0.055715500771451,0.00077883780880631,1.397883529758,-78119.768853851,76486.675328761,0.02702175888503,0.016764404979655,0.034675924855892,-0.00020082444135376,9667523.1448622,654.58387823829,1.5650560388948e-05,77628.272404312
42042956.5,0.025228445633079,1253.3279710148,1.2546532898843e+19,627.71982981021,0.00021647586694386,0.016797756123752,0.055825842985955,0.00077970422564048,1.3966725515218,-78091.735536889,76460.016822909,0.02702175888503,0.016797756123752,0.034710330538522,-0.00020083019926217,9669736.8842286,654.5086874737,1.5645667681688e-05,77601.904457841
42224567,0.025328981334517,1253.1544046365,1.2538008345067e+19,627.67637574902,0.00021647764339344,0.016863931646752,0.056046414971098,0.00078195728380359,1.3951959000532,-78035.332555239,76406.767007502,0.02702175888503,0.016863931646752,0.034778642809259,-0.00020084162207075,9674321.6884334,654.36225611865,1.5636021322688e-05,77549.179006677
42587788,0.025529859747487,1252.8202683777,1.2520965953593e+19,627.5896494391,0.00021648167098961,0.01699649323752,0.056487109313718,0.00078659491401976,1.3925210965411,-77922.792739901,76300.314425342,0.02702175888503,0.01699649323752,0.034915649938001,-0.00020086451244084,9683390.1871523,654.07640107917,1.5617158548775e-05,77443.76964414
43314230,0.025930844613804,1252.2026514377,1.2486907748822e+19,627.41644127213,0.0002164916246826,0.017263099513705,0.057366700659337,0.00079635906798979,1.38819046387,-77697.933444105,76087.584889438,0.02702175888503,0.017263099513705,0.035191252844856,-0.00020091049850035,9701113.7087354,653.53222135266,1.5581126182255e-05,77233.115308482
44314230,0.026481145653252,1251.4689635197,1.2440105428727e+19,627.17744835871,0.00021650884066232,0.017635024636649,0.058573606747696,0.00081004016061069,1.3829439667253,-77387.089350573,75795.173310569,0.02702175888503,0.017635024636649,0.035575272404532,-0.00020097450245698,9724866.1469591,652.84400097403,1.5534338205347e-05,76943.636995888
44551637,0.026611504483406,1251.3009369929,1.2429025856185e+19,627.11877366641,0.00021651362900864,0.017726303131538,0.058859469367782,0.00081172420699232,1.3790885573913,-77309.878024156,75725.769403746,0.02702175888503,0.017726303131538,0.035669024700051,-0.00020099014797375,9729874.5401427,652.68421189974,1.5523481034893e-05,76875.108428135
45551637,0.027159144336056,1249.8468654152,1.237179038331e+19,626.90577391099,0.00021656564506637,0.018050261640787,0.060060265303601,0.00083302679700434,1.3869848772619,-76935.996223202,75376.88361582,0.02702175888503,0.018050261640787,0.036033271320572,-0.00020104929254842,9733580.6593524,652.13387144591,1.5516352517951e-05,76521.099736374
46551637,0.027704500412032,1248.9685607067,1.2321368077142e+19,626.64487001473,0.00021659097674442,0.018421024229138,0.061255848708418,0.00084484585046479,1.3792084646257,-76598.898562129,75062.8682891,0.02702175888503,0.018421024229138,0.036413802149489,-0.00020111266326806,9752044.8628846,651.4927395492,1.5478313476362e-05,76209.23134872
47270521,0.028095237295022,1248.3574139983,1.2285205793635e+19,626.45702327864,0.00021661021273929,0.018688452440172,0.062112320770503,0.00085395345054666,1.374853555548,-76356.20321702,74837.72746286,0.02702175888503,0.018688452440172,0.036687187019535,-0.00020115816085153,9765152.1767174,651.04874849801,1.5452051887761e-05,75985.563018016
47770521,0.028366297047286,1247.5070669706,1.225527559058e+19,626.35381194701,0.0002166434993089,0.018832158952269,0.062706416344307,0.00086571504779185,1.3805844732673,-76160.084061398,74657.561877354,0.02702175888503,0.018832158952269,0.036866155994481,-0.00020118673610495,9763080.9145089,650.83451165642,1.5456763203949e-05,75800.440898891
48270521,0.028636769310308,1247.0622720501,1.2230457350169e+19,626.22543780041,0.00021665779227036,0.019015956645663,0.063299186524064,0.00087157179348257,1.3769083638243,-75994.812412353,74503.131379102,0.02702175888503,0.019015956645663,0.037054239793164,-0.00020121805789053,9771220.1546679,650.52285108708,1.5439734379827e-05,75646.936920003
49270521,0.02917614026647,1246.2454916636,1.2180864835278e+19,625.96894171786,0.00021668779166344,0.019384178280925,0.064481124093586,0.00088553097505023,1.3733181415464,-75664.802985122,74194.735394943,0.02702175888503,0.019384178280925,0.037430298962651,-0.00020128060356148,9788035.8108176,649.94346337915,1.540718810196e-05,75340.20089712
