0.650,0.2448,0.2572,0.3497,0.4108,0.6513,0.7194,0.7556,0.7714,0.7657,0.7326,0.7732,0.7834,0.7871,0.7924,0.8000,0.8023,0.7711,0.8231,0.8495,0.8705,0.8938,0.9192,0.9370,0.9100,0.9804,1.0217,1.0483,1.0486,1.0979,1.1365,1.1568,1.1217,1.2084,1.2558,1.2828,1.2773,1.3317,1.3692,1.3830,1.3309,1.4267,1.4700,1.4859,1.4638,1.5088,1.5165,1.4774,1.3584,1.3899,1.3054,0.8482,0.7325,0.5946
0.680,0.2503,0.2629,0.3574,0.4199,0.6656,0.7350,0.7718,0.7876,0.7815,0.7475,0.7886,0.7987,0.8020,0.8070,0.8142,0.8161,0.7839,0.8364,0.8627,0.8833,0.9061,0.9310,0.9481,0.9199,0.9902,1.0308,1.0562,1.0554,1.1038,1.1410,1.1595,1.1229,1.2082,1.2535,1.2782,1.2711,1.3236,1.3585,1.3701,1.3170,1.4102,1.4511,1.4650,1.4420,1.4851,1.4910,1.4507,1.3324,1.3620,1.2766,0.8274,0.7128,0.5763
0.710,0.2568,0.2697,0.3667,0.4308,0.6828,0.7537,0.7911,0.8069,0.8003,0.7653,0.8071,0.8170,0.8199,0.8246,0.8316,0.8331,0.8000,0.8533,0.8797,0.9002,0.9228,0.9473,0.9636,0.9341,1.0046,1.0442,1.0683,1.0661,1.1135,1.1486,1.1648,1.1261,1.2095,1.2519,1.2735,1.2640,1.3137,1.3452,1.3535,1.2990,1.3889,1.4266,1.4380,1.4139,1.4544,1.4578,1.4159,1.2984,1.3251,1.2382,0.7995,0.6864,0.5520
0.740,0.2610,0.2741,0.3727,0.4378,0.6938,0.7658,0.8036,0.8195,0.8126,0.7770,0.8193,0.8291,0.8319,0.8365,0.8434,0.8448,0.8112,0.8650,0.8916,0.9120,0.9345,0.9588,0.9746,0.9442,1.0148,1.0539,1.0771,1.0740,1.1207,1.1546,1.1693,1.1292,1.2113,1.2519,1.2714,1.2604,1.3083,1.3375,1.3437,1.2881,1.3756,1.4111,1.4204,1.3951,1.4334,1.4346,1.3908,1.2735,1.2977,1.2091,0.7780,0.6661,0.5336
0.770,0.2694,0.2829,0.3846,0.4517,0.7159,0.7899,0.8286,0.8447,0.8373,0.8003,0.8436,0.8533,0.8557,0.8599,0.8666,0.8675,0.8325,0.8873,0.9138,0.9339,0.9559,0.9795,0.9943,0.9622,1.0329,1.0709,1.0924,1.0876,1.1330,1.1646,1.1766,1.1341,1.2140,1.2512,1.2671,1.2534,1.2981,1.3232,1.3255,1.2680,1.3512,1.3822,1.3876,1.3598,1.3940,1.3904,1.3429,1.2255,1.2448,1.1530,0.7370,0.6277,0.4999
0.800,0.2734,0.2871,0.3903,0.4584,0.7264,0.8015,0.8406,0.8568,0.8492,0.8116,0.8554,0.8653,0.8677,0.8721,0.8789,0.8800,0.8445,0.9002,0.9271,0.9473,0.9694,0.9929,1.0073,0.9742,1.0451,1.0825,1.1030,1.0972,1.1418,1.1719,1.1821,1.1378,1.2164,1.2513,1.2649,1.2494,1.2920,1.3147,1.3148,1.2562,1.3371,1.3658,1.3691,1.3401,1.3719,1.3657,1.3160,1.1985,1.2150,1.1211,0.7136,0.6060,0.4812
0.830,0.2809,0.2951,0.4011,0.4711,0.7464,0.8234,0.8634,0.8798,0.8718,0.8331,0.8779,0.8877,0.8899,0.8941,0.9007,0.9014,0.8648,0.9214,0.9483,0.9682,0.9899,1.0128,1.0263,0.9916,1.0626,1.0991,1.1181,1.1108,1.1542,1.1824,1.1901,1.1436,1.2203,1.2524,1.2627,1.2448,1.2846,1.3036,1.3001,1.2395,1.3163,1.3406,1.3393,1.3074,1.3343,1.3225,1.2679,1.1496,1.1607,1.0632,0.6717,0.5678,0.4488
0.860,0.2851,0.2994,0.4070,0.4780,0.7573,0.8354,0.8760,0.8925,0.8844,0.8452,0.8907,0.9008,0.9033,0.9078,0.9150,0.9160,0.8790,0.9368,0.9643,0.9846,1.0066,1.0296,1.0428,1.0071,1.0786,1.1146,1.1327,1.1242,1.1669,1.1936,1.1994,1.1509,1.2263,1.2559,1.2635,1.2435,1.2811,1.2971,1.2906,1.2282,1.3019,1.3226,1.3177,1.2832,1.3063,1.2897,1.2310,1.1119,1.1187,1.0189,0.6403,0.5400,0.4262
0.890,0.2935,0.3083,0.4191,0.4922,0.7797,0.8600,0.9016,0.9185,0.9100,0.8695,0.9162,0.9264,0.9288,0.9332,0.9403,0.9409,0.9026,0.9615,0.9890,1.0091,1.0305,1.0529,1.0648,1.0272,1.0988,1.1336,1.1499,1.1395,1.1809,1.2051,1.2080,1.1568,1.2300,1.2562,1.2601,1.2373,1.2717,1.2835,1.2731,1.2084,1.2774,1.2928,1.2825,1.2444,1.2616,1.2382,1.1740,1.0544,1.0558,0.9548,0.5969,0.5024,0.3962
0.920,0.2965,0.3114,0.4233,0.4972,0.7877,0.8688,0.9108,0.9279,0.9194,0.8786,0.9258,0.9364,0.9390,0.9438,0.9512,0.9522,0.9136,0.9733,1.0013,1.0216,1.0431,1.0655,1.0771,1.0386,1.1105,1.1448,1.1602,1.1489,1.1897,1.2126,1.2139,1.1613,1.2334,1.2577,1.2597,1.2354,1.2682,1.2780,1.2656,1.1997,1.2665,1.2792,1.2662,1.2263,1.2405,1.2136,1.1464,1.0263,1.0251,0.9236,0.5760,0.4845,0.3819
0.950,0.3008,0.3159,0.4294,0.5043,0.7991,0.8814,0.9241,0.9415,0.9329,0.8916,0.9398,0.9508,0.9538,0.9590,0.9668,0.9681,0.9289,0.9897,1.0182,1.0386,1.0600,1.0821,1.0931,1.0532,1.1253,1.1587,1.1728,1.1601,1.1998,1.2209,1.2200,1.1653,1.2358,1.2577,1.2571,1.2310,1.2619,1.2692,1.2544,1.1873,1.2514,1.2609,1.2446,1.2023,1.2128,1.1813,1.1104,0.9901,0.9856,0.8841,0.5498,0.4622,0.3642
0.980,0.3063,0.3218,0.4374,0.5137,0.8140,0.8978,0.9413,0.9590,0.9503,0.9083,0.9574,0.9686,0.9717,0.9771,0.9851,0.9863,0.9463,1.0081,1.0367,1.0570,1.0783,1.1000,1.1102,1.0689,1.1412,1.1738,1.1866,1.1725,1.2113,1.2307,1.2277,1.1710,1.2400,1.2594,1.2562,1.2280,1.2565,1.2607,1.2427,1.1735,1.2337,1.2386,1.2174,1.1718,1.1773,1.1400,1.0649,0.9450,0.9375,0.8380,0.5203,0.4374,0.3448
1.010,0.3112,0.3269,0.4444,0.5219,0.8269,0.9121,0.9564,0.9746,0.9659,0.9233,0.9734,0.9852,0.9888,0.9946,1.0031,1.0045,0.9638,1.0268,1.0559,1.0762,1.0973,1.1186,1.1281,1.0853,1.1577,1.1893,1.2006,1.1849,1.2226,1.2398,1.2344,1.1755,1.2427,1.2595,1.2535,1.2233,1.2496,1.2509,1.2300,1.1591,1.2157,1.2163,1.1907,1.1420,1.1427,1.1001,1.0214,0.9025,0.8932,0.7971,0.4949,0.4164,0.3285
1.040,0.3147,0.3306,0.4494,0.5279,0.8365,0.9228,0.9678,0.9865,0.9780,0.9350,0.9861,0.9985,1.0025,1.0089,1.0179,1.0196,0.9784,1.0424,1.0718,1.0922,1.1132,1.1341,1.1428,1.0987,1.1711,1.2017,1.2116,1.1945,1.2311,1.2465,1.2389,1.1783,1.2440,1.2587,1.2506,1.2189,1.2435,1.2426,1.2195,1.1472,1.2009,1.1979,1.1685,1.1171,1.1139,1.0672,0.9866,0.8696,0.8599,0.7676,0.4771,0.4018,0.3171
1.070,0.3187,0.3348,0.4552,0.5347,0.8474,0.9350,0.9808,0.9999,0.9915,0.9481,1.0001,1.0130,1.0175,1.0242,1.0336,1.0354,0.9937,1.0586,1.0883,1.1087,1.1295,1.1501,1.1581,1.1126,1.1852,1.2150,1.2236,1.2052,1.2408,1.2545,1.2450,1.1825,1.2469,1.2593,1.2490,1.2154,1.2380,1.2343,1.2081,1.1338,1.1837,1.1762,1.1421,1.0877,1.0801,1.0294,0.9478,0.8341,0.8248,0.7370,0.4587,0.3867,0.3055
1.100,0.3206,0.3368,0.4579,0.5380,0.8528,0.9412,0.9876,1.0074,0.9994,0.9560,1.0090,1.0228,1.0281,1.0356,1.0457,1.0481,1.0062,1.0721,1.1023,1.1229,1.1437,1.1639,1.1712,1.1246,1.1971,1.2260,1.2332,1.2135,1.2481,1.2601,1.2487,1.1847,1.2478,1.2584,1.2463,1.2117,1.2329,1.2273,1.1992,1.1237,1.1711,1.1604,1.1229,1.0662,1.0555,1.0021,0.9204,0.8095,0.8008,0.7167,0.4467,0.3770,0.2981
1.130,0.3259,0.3424,0.4657,0.5470,0.8673,0.9573,1.0047,1.0250,1.0170,0.9730,1.0271,1.0413,1.0468,1.0546,1.0649,1.0672,1.0243,1.0911,1.1214,1.1416,1.1619,1.1814,1.1876,1.1393,1.2116,1.2392,1.2447,1.2234,1.2567,1.2666,1.2529,1.1870,1.2483,1.2565,1.2419,1.2053,1.2241,1.2152,1.1836,1.1058,1.1486,1.1326,1.0898,1.0300,1.0151,0.9593,0.8793,0.7735,0.7661,0.6873,0.4294,0.3629,0.2873
1.160,0.3276,0.3442,0.4681,0.5500,0.8721,0.9629,1.0109,1.0317,1.0241,0.9800,1.0349,1.0498,1.0559,1.0643,1.0751,1.0777,1.0345,1.1021,1.1326,1.1528,1.1729,1.1920,1.1975,1.1481,1.2202,1.2469,1.2513,1.2289,1.2612,1.2698,1.2546,1.1875,1.2478,1.2547,1.2388,1.2013,1.2190,1.2086,1.1752,1.0964,1.1368,1.1180,1.0725,1.0112,0.9944,0.9381,0.8598,0.7571,0.7507,0.6748,0.4222,0.3572,0.2830
1.190,0.3316,0.3485,0.4740,0.5570,0.8834,0.9757,1.0248,1.0464,1.0392,0.9948,1.0510,1.0667,1.0735,1.0825,1.0938,1.0966,1.0527,1.1213,1.1520,1.1720,1.1916,1.2100,1.2142,1.1631,1.2350,1.2603,1.2627,1.2385,1.2695,1.2758,1.2582,1.1892,1.2478,1.2523,1.2339,1.1944,1.2096,1.1957,1.1585,1.0772,1.1128,1.0883,1.0377,0.9740,0.9545,0.8986,0.8245,0.7276,0.7232,0.6523,0.4093,0.3468,0.2752
1.220,0.3338,0.3508,0.4772,0.5608,0.8895,0.9827,1.0324,1.0545,1.0474,1.0028,1.0597,1.0759,1.0830,1.0922,1.1037,1.1066,1.0622,1.1313,1.1620,1.1818,1.2009,1.2188,1.2222,1.1701,1.2416,1.2660,1.2674,1.2422,1.2723,1.2774,1.2586,1.1886,1.2463,1.2496,1.2300,1.1896,1.2036,1.1880,1.1489,1.0665,1.0996,1.0725,1.0197,0.9553,0.9352,0.8805,0.8092,0.7152,0.7117,0.6431,0.4042,0.3427,0.2721
1.250,0.3368,0.3540,0.4816,0.5660,0.8981,0.9926,1.0432,1.0661,1.0595,1.0147,1.0727,1.0897,1.0975,1.1073,1.1192,1.1223,1.0772,1.1472,1.1780,1.1975,1.2161,1.2332,1.2354,1.1816,1.2528,1.2758,1.2754,1.2487,1.2776,1.2807,1.2599,1.1885,1.2448,1.2461,1.2244,1.1825,1.1944,1.1758,1.1334,1.0490,1.0780,1.0464,0.9902,0.9249,0.9043,0.8523,0.7855,0.6962,0.6944,0.6295,0.3966,0.3368,0.2676
1.280,0.3408,0.3583,0.4874,0.5729,0.9092,1.0052,1.0568,1.0804,1.0740,1.0287,1.0878,1.1052,1.1133,1.1232,1.1352,1.1380,1.0920,1.1625,1.1929,1.2116,1.2293,1.2452,1.2459,1.1904,1.2608,1.2822,1.2799,1.2516,1.2791,1.2803,1.2578,1.1852,1.2400,1.2396,1.2161,1.1727,1.1825,1.1609,1.1155,1.0293,1.0543,1.0190,0.9610,0.8967,0.8776,0.8297,0.7677,0.6824,0.6822,0.6203,0.3917,0.3330,0.2649
1.310,0.3439,0.3616,0.4919,0.5783,0.9179,1.0150,1.0673,1.0914,1.0851,1.0395,1.0993,1.1171,1.1253,1.1353,1.1473,1.1499,1.1032,1.1741,1.2043,1.2225,1.2395,1.2545,1.2541,1.1974,1.2673,1.2875,1.2838,1.2544,1.2808,1.2806,1.2567,1.1831,1.2366,1.2346,1.2093,1.1645,1.1724,1.1481,1.0999,1.0123,1.0341,0.9964,0.9381,0.8755,0.8581,0.8136,0.7551,0.6727,0.6735,0.6138,0.3882,0.3304,0.2630
1.340,0.3464,0.3642,0.4956,0.5827,0.9252,1.0235,1.0768,1.1016,1.0957,1.0500,1.1107,1.1291,1.1378,1.1481,1.1602,1.1626,1.1151,1.1864,1.2162,1.2337,1.2497,1.2634,1.2615,1.2033,1.2723,1.2908,1.2855,1.2548,1.2800,1.2783,1.2531,1.1789,1.2314,1.2281,1.2014,1.1557,1.1619,1.1352,1.0845,0.9956,1.0145,0.9748,0.9168,0.8563,0.8412,0.8005,0.7457,0.6660,0.6681,0.6104,0.3869,0.3295,0.2625
1.370,0.3508,0.3688,0.5019,0.5902,0.9373,1.0371,1.0912,1.1166,1.1108,1.0645,1.1262,1.1448,1.1535,1.1637,1.1757,1.1777,1.1291,1.2007,1.2300,1.2467,1.2617,1.2742,1.2707,1.2109,1.2791,1.2961,1.2890,1.2569,1.2808,1.2774,1.2504,1.1749,1.2256,1.2200,1.1908,1.1431,1.1464,1.1160,1.0616,0.9712,0.9865,0.9454,0.8894,0.8324,0.8203,0.7840,0.7333,0.6568,0.6603,0.6048,0.3841,0.3275,0.2611
1.400,0.3547,0.3730,0.5076,0.5969,0.9480,1.0490,1.1038,1.1295,1.1236,1.0767,1.1390,1.1577,1.1661,1.1761,1.1876,1.1889,1.1392,1.2107,1.2392,1.2548,1.2685,1.2796,1.2745,1.2133,1.2805,1.2959,1.2873,1.2541,1.2770,1.2724,1.2444,1.1685,1.2181,1.2114,1.1809,1.1322,1.1339,1.1014,1.0451,0.9542,0.9677,0.9268,0.8731,0.8188,0.8089,0.7757,0.7277,0.6530,0.6574,0.6033,0.3836,0.3274,0.2611
1.430,0.3594,0.3779,0.5144,0.6050,0.9610,1.0637,1.1196,1.1459,1.1401,1.0926,1.1559,1.1749,1.1833,1.1931,1.2043,1.2049,1.1540,1.2258,1.2535,1.2679,1.2802,1.2896,1.2827,1.2197,1.2857,1.2993,1.2887,1.2541,1.2756,1.2691,1.2393,1.1621,1.2097,1.2003,1.1668,1.1159,1.1143,1.0776,1.0176,0.9260,0.9371,0.8974,0.8481,0.7984,0.7921,0.7634,0.7194,0.6474,0.6532,0.6011,0.3830,0.3272,0.2612
1.460,0.3624,0.3811,0.5187,0.6101,0.9692,1.0729,1.1294,1.1560,1.1501,1.1022,1.1660,1.1850,1.1933,1.2027,1.2136,1.2136,1.1618,1.2335,1.2605,1.2739,1.2852,1.2934,1.2851,1.2210,1.2862,1.2986,1.2868,1.2515,1.2721,1.2647,1.2341,1.1566,1.2031,1.1925,1.1577,1.1058,1.1026,1.0640,1.0026,0.9111,0.9217,0.8837,0.8373,0.7901,0.7856,0.7593,0.7171,0.6464,0.6528,0.6016,0.3837,0.3280,0.2619
1.490,0.3679,0.3869,0.5267,0.6195,0.9843,1.0896,1.1469,1.1739,1.1678,1.1190,1.1836,1.2024,1.2103,1.2192,1.2292,1.2282,1.1749,1.2464,1.2723,1.2842,1.2937,1.3001,1.2897,1.2239,1.2877,1.2982,1.2847,1.2481,1.2674,1.2583,1.2261,1.1476,1.1921,1.1789,1.1413,1.0874,1.0812,1.0391,0.9754,0.8846,0.8949,0.8602,0.8189,0.7757,0.7743,0.7517,0.7127,0.6439,0.6515,0.6016,0.3844,0.3288,0.2627
1.520,0.3747,0.3940,0.5363,0.6308,1.0021,1.1092,1.1673,1.1943,1.1876,1.1377,1.2028,1.2212,1.2282,1.2360,1.2449,1.2424,1.1873,1.2583,1.2825,1.2925,1.2999,1.3040,1.2913,1.2238,1.2861,1.2946,1.2792,1.2415,1.2594,1.2487,1.2149,1.1356,1.1778,1.1619,1.1215,1.0656,1.0564,1.0115,0.9472,0.8590,0.8708,0.8410,0.8048,0.7655,0.7669,0.7477,0.7112,0.6440,0.6526,0.6038,0.3863,0.3307,0.2643
1.550,0.3792,0.3988,0.5428,0.6384,1.0142,1.1224,1.1809,1.2079,1.2009,1.1502,1.2157,1.2337,1.2400,1.2472,1.2553,1.2517,1.1955,1.2661,1.2893,1.2980,1.3040,1.3066,1.2924,1.2238,1.2851,1.2923,1.2757,1.2371,1.2541,1.2422,1.2072,1.1272,1.1676,1.1498,1.1073,1.0501,1.0390,0.9925,0.9286,0.8427,0.8559,0.8293,0.7964,0.7594,0.7625,0.7453,0.7104,0.6441,0.6533,0.6051,0.3875,0.3318,0.2653
1.580,0.3866,0.4066,0.5534,0.6507,1.0336,1.1435,1.2028,1.2297,1.2219,1.1699,1.2359,1.2531,1.2583,1.2642,1.2708,1.2654,1.2071,1.2770,1.2982,1.3046,1.3082,1.3084,1.2917,1.2214,1.2810,1.2862,1.2680,1.2284,1.2441,1.2306,1.1939,1.1132,1.1511,1.1304,1.0850,1.0260,1.0122,0.9640,0.9013,0.8192,0.8350,0.8135,0.7856,0.7521,0.7579,0.7437,0.7111,0.6460,0.6561,0.6089,0.3904,0.3345,0.2676
1.610,0.3919,0.4122,0.5609,0.6596,1.0477,1.1589,1.2186,1.2455,1.2373,1.1843,1.2506,1.2674,1.2719,1.2768,1.2824,1.2758,1.2162,1.2855,1.3054,1.3103,1.3123,1.3107,1.2923,1.2208,1.2791,1.2828,1.2631,1.2226,1.2369,1.2216,1.1831,1.1013,1.1367,1.1131,1.0650,1.0046,0.9890,0.9409,0.8810,0.8028,0.8211,0.8035,0.7792,0.7480,0.7556,0.7435,0.7124,0.6481,0.6588,0.6121,0.3927,0.3367,0.2694
1.640,0.3979,0.4184,0.5694,0.6696,1.0633,1.1759,1.2361,1.2628,1.2539,1.1998,1.2664,1.2823,1.2857,1.2893,1.2934,1.2851,1.2237,1.2921,1.3100,1.3128,1.3127,1.3089,1.2886,1.2159,1.2728,1.2751,1.2543,1.2132,1.2265,1.2101,1.1704,1.0881,1.1214,1.0956,1.0454,0.9840,0.9673,0.9199,0.8633,0.7891,0.8099,0.7963,0.7755,0.7466,0.7561,0.7459,0.7164,0.6525,0.6639,0.6175,0.3966,0.3401,0.2722
1.670,0.4043,0.4251,0.5785,0.6802,1.0801,1.1942,1.2549,1.2815,1.2720,1.2168,1.2837,1.2990,1.3014,1.3039,1.3067,1.2967,1.2337,1.3013,1.3176,1.3185,1.3164,1.3106,1.2882,1.2141,1.2696,1.2701,1.2476,1.2052,1.2167,1.1979,1.1557,1.0718,1.1017,1.0722,1.0190,0.9567,0.9391,0.8939,0.8421,0.7728,0.7967,0.7875,0.7706,0.7442,0.7557,0.7477,0.7197,0.6565,0.6687,0.6227,0.4002,0.3434,0.2749
1.700,0.4088,0.4298,0.5849,0.6877,1.0919,1.2070,1.2681,1.2945,1.2844,1.2283,1.2954,1.3100,1.3115,1.3129,1.3145,1.3031,1.2387,1.3055,1.3203,1.3196,1.3158,1.3084,1.2846,1.2097,1.2641,1.2637,1.2403,1.1974,1.2080,1.1880,1.1446,1.0603,1.0882,1.0569,1.0023,0.9399,0.9226,0.8797,0.8313,0.7650,0.7909,0.7844,0.7698,0.7450,0.7576,0.7510,0.7239,0.6609,0.6735,0.6277,0.4037,0.3464,0.2774
1.730,0.4152,0.4366,0.5941,0.6984,1.1087,1.2253,1.2869,1.3131,1.3023,1.2450,1.3123,1.3261,1.3263,1.3264,1.3264,1.3132,1.2469,1.3128,1.3256,1.3228,1.3168,1.3074,1.2816,1.2055,1.2585,1.2563,1.2313,1.1872,1.1960,1.1736,1.1276,1.0418,1.0663,1.0316,0.9751,0.9131,0.8967,0.8578,0.8149,0.7533,0.7822,0.7797,0.7685,0.7458,0.7603,0.7555,0.7297,0.6670,0.6803,0.6347,0.4085,0.3507,0.2808
1.760,0.4218,0.4435,0.6035,0.7095,1.1261,1.2441,1.3061,1.3320,1.3204,1.2617,1.3292,1.3419,1.3406,1.3390,1.3371,1.3218,1.2536,1.3181,1.3287,1.3235,1.3152,1.3035,1.2758,1.1987,1.2501,1.2462,1.2195,1.1742,1.1811,1.1560,1.1074,1.0203,1.0413,1.0038,0.9468,0.8870,0.8733,0.8400,0.8028,0.7455,0.7774,0.7786,0.7707,0.7498,0.7660,0.7631,0.7383,0.6756,0.6896,0.6440,0.4147,0.3562,0.2853
1.790,0.4257,0.4476,0.6091,0.7160,1.1363,1.2552,1.3174,1.3431,1.3309,1.2715,1.3390,1.3510,1.3489,1.3463,1.3432,1.3266,1.2572,1.3210,1.3302,1.3236,1.3140,1.3010,1.2722,1.1945,1.2449,1.2400,1.2122,1.1662,1.1718,1.1452,1.0948,1.0071,1.0260,0.9873,0.9307,0.8725,0.8609,0.8307,0.7967,0.7417,0.7752,0.7785,0.7722,0.7524,0.7696,0.7676,0.7434,0.6806,0.6951,0.6494,0.4184,0.3594,0.2878
1.820,0.4328,0.4551,0.6191,0.7277,1.1548,1.2751,1.3377,1.3629,1.3497,1.2888,1.3563,1.3670,1.3631,1.3585,1.3532,1.3341,1.2626,1.3247,1.3314,1.3222,1.3101,1.2948,1.2640,1.1855,1.2341,1.2274,1.1977,1.1504,1.1537,1.1239,1.0706,0.9817,0.9972,0.9569,0.9021,0.8479,0.8401,0.8160,0.7877,0.7369,0.7735,0.7805,0.7772,0.7591,0.7780,0.7777,0.7544,0.6915,0.7066,0.6608,0.4260,0.3660,0.2932
1.850,0.4370,0.4595,0.6252,0.7348,1.1658,1.2870,1.3498,1.3747,1.3608,1.2991,1.3665,1.3764,1.3714,1.3655,1.3588,1.3382,1.2653,1.3264,1.3315,1.3208,1.3072,1.2906,1.2587,1.1795,1.2270,1.2190,1.1879,1.1396,1.1412,1.1094,1.0541,0.9646,0.9783,0.9381,0.8859,0.8346,0.8296,0.8091,0.7841,0.7354,0.7738,0.7828,0.7812,0.7641,0.7840,0.7846,0.7619,0.6987,0.7143,0.6682,0.4309,0.3703,0.2967
1.880,0.4427,0.4655,0.6333,0.7443,1.1806,1.3030,1.3661,1.3905,1.3758,1.3129,1.3802,1.3890,1.3825,1.3749,1.3664,1.3437,1.2690,1.3288,1.3318,1.3190,1.3035,1.2852,1.2516,1.1716,1.2175,1.2076,1.1745,1.1247,1.1240,1.0892,1.0313,0.9412,0.9526,0.9130,0.8645,0.8174,0.8159,0.8003,0.7796,0.7338,0.7745,0.7862,0.7867,0.7708,0.7921,0.7938,0.7717,0.7082,0.7244,0.6781,0.4375,0.3760,0.3013
1.910,0.4477,0.4707,0.6404,0.7525,1.1935,1.3169,1.3800,1.4039,1.3882,1.3241,1.3912,1.3986,1.3905,1.3811,1.3706,1.3458,1.2695,1.3277,1.3288,1.3141,1.2969,1.2772,1.2424,1.1620,1.2064,1.1949,1.1601,1.1091,1.1063,1.0690,1.0092,0.9195,0.9303,0.8934,0.8495,0.8063,0.8081,0.7965,0.7792,0.7356,0.7784,0.7923,0.7946,0.7796,0.8021,0.8049,0.7831,0.7191,0.7358,0.6891,0.4447,0.3823,0.3063
1.940,0.4518,0.4750,0.6461,0.7592,1.2041,1.3282,1.3914,1.4149,1.3986,1.3336,1.4005,1.4070,1.3977,1.3870,1.3750,1.3486,1.2711,1.3282,1.3278,1.3117,1.2932,1.2721,1.2362,1.1551,1.1981,1.1850,1.1485,1.0962,1.0914,1.0518,0.9905,0.9011,0.9115,0.8770,0.8369,0.7970,0.8013,0.7929,0.7783,0.7364,0.7808,0.7965,0.8001,0.7859,0.8092,0.8128,0.7914,0.7270,0.7441,0.6971,0.4500,0.3869,0.3100
1.970,0.4569,0.4803,0.6533,0.7676,1.2170,1.3420,1.4051,1.4278,1.4104,1.3442,1.4105,1.4155,1.4042,1.3913,1.3771,1.3483,1.2691,1.3246,1.3220,1.3042,1.2841,1.2618,1.2248,1.1434,1.1848,1.1700,1.1316,1.0781,1.0710,1.0292,0.9669,0.8791,0.8903,0.8599,0.8250,0.7891,0.7966,0.7921,0.7808,0.7408,0.7873,0.8051,0.8105,0.7971,0.8216,0.8261,0.8051,0.7399,0.7576,0.7101,0.4585,0.3943,0.3159
2.000,0.4622,0.4859,0.6608,0.7764,1.2308,1.3567,1.4200,1.4423,1.4240,1.3566,1.4228,1.4265,1.4137,1.3992,1.3831,1.3523,1.2715,1.3256,1.3211,1.3012,1.2791,1.2547,1.2154,1.1327,1.1714,1.1533,1.1117,1.0559,1.0457,1.0010,0.9384,0.8536,0.8668,0.8416,0.8122,0.7803,0.7910,0.7902,0.7820,0.7439,0.7924,0.8122,0.8192,0.8066,0.8322,0.8376,0.8169,0.7511,0.7693,0.7213,0.4659,0.4007,0.3211
2.030,0.4654,0.4892,0.6654,0.7816,1.2389,1.3652,1.4282,1.4497,1.4304,1.3622,1.4276,1.4299,1.4154,1.3990,1.3810,1.3484,1.2665,1.3192,1.3132,1.2923,1.2696,1.2446,1.2049,1.1223,1.1599,1.1409,1.0981,1.0418,1.0304,0.9851,0.9236,0.8411,0.8563,0.8345,0.8086,0.7790,0.7916,0.7932,0.7869,0.7498,0.7997,0.8210,0.8290,0.8168,0.8432,0.8493,0.8287,0.7621,0.7808,0.7323,0.4731,0.4069,0.3260
2.060,0.4709,0.4950,0.6731,0.7907,1.2530,1.3803,1.4433,1.4640,1.4437,1.3741,1.4391,1.4398,1.4234,1.4050,1.3847,1.3498,1.2663,1.3174,1.3094,1.2864,1.2616,1.2343,1.1921,1.1080,1.1425,1.1196,1.0732,1.0146,1.0003,0.9536,0.8942,0.8165,0.8350,0.8191,0.7990,0.7733,0.7892,0.7945,0.7914,0.7559,0.8080,0.8313,0.8410,0.8295,0.8571,0.8641,0.8437,0.7763,0.7956,0.7464,0.4823,0.4149,0.3324
2.090,0.4738,0.4981,0.6773,0.7955,1.2604,1.3881,1.4509,1.4710,1.4498,1.3795,1.4440,1.4435,1.4258,1.4058,1.3841,1.3477,1.2633,1.3132,1.3041,1.2801,1.2543,1.2260,1.1827,1.0981,1.1309,1.1063,1.0582,0.9988,0.9834,0.9371,0.8801,0.8055,0.8261,0.8135,0.7963,0.7726,0.7902,0.7975,0.7958,0.7612,0.8145,0.8390,0.8495,0.8384,0.8668,0.8742,0.8540,0.7859,0.8056,0.7559,0.4886,0.4203,0.3367
2.120,0.4786,0.5031,0.6840,0.8033,1.2725,1.4007,1.4632,1.4823,1.4598,1.3881,1.4517,1.4493,1.4293,1.4070,1.3828,1.3441,1.2583,1.3065,1.2955,1.2698,1.2422,1.2120,1.1665,1.0807,1.1104,1.0825,1.0313,0.9706,0.9539,0.9089,0.8568,0.7877,0.8120,0.8050,0.7927,0.7723,0.7927,0.8032,0.8041,0.7707,0.8261,0.8526,0.8645,0.8539,0.8834,0.8917,0.8716,0.8024,0.8227,0.7722,0.4992,0.4294,0.3441
2.150,0.4816,0.5063,0.6883,0.8083,1.2802,1.4088,1.4712,1.4896,1.4663,1.3938,1.4569,1.4534,1.4320,1.4082,1.3825,1.3424,1.2556,1.3027,1.2903,1.2633,1.2342,1.2022,1.1549,1.0681,1.0954,1.0650,1.0120,0.9509,0.9342,0.8916,0.8434,0.7779,0.8046,0.8008,0.7914,0.7728,0.7949,0.8072,0.8097,0.7769,0.8336,0.8612,0.8739,0.8637,0.8939,0.9027,0.8826,0.8127,0.8334,0.7824,0.5058,0.4352,0.3487
2.180,0.4847,0.5095,0.6926,0.8133,1.2878,1.4165,1.4784,1.4959,1.4714,1.3979,1.4600,1.4548,1.4315,1.4058,1.3782,1.3364,1.2489,1.2947,1.2810,1.2530,1.2228,1.1895,1.1406,1.0531,1.0781,1.0453,0.9907,0.9297,0.9134,0.8739,0.8303,0.7689,0.7984,0.7983,0.7922,0.7757,0.7996,0.8141,0.8182,0.7861,0.8444,0.8733,0.8871,0.8772,0.9083,0.9177,0.8976,0.8267,0.8478,0.7961,0.5148,0.4429,0.3548
